Plateforme,Asset,Quote,Datetime,Bid,BidAmount,Ask,AskAmount,OpenInterest
Kraken,btc_eur,9259.4,1601554424.904294,9259.3,0.5,9259.4,6.62001125,9244.44712
Kraken,eth_usd,367.73,1601554425.556535,367.73,0.49038813,367.77,30.50473127,363.15129
Kraken,eth_eur,312.95,1601554425.92348,312.93,56.16303718,312.95,7.755,311.08936
Kraken,btc_eur,9259.4,1601554429.602043,9259.3,0.5,9259.4,6.81043486,9244.44723
Kraken,btc_usd,10882.5,1601554430.799308,10880.7,1.0,10882.5,2.50727494,10853.31569
Kraken,btc_eur,9259.4,1601554432.812952,9259.3,1.18964042,9259.4,6.78176155,9244.44743
Kraken,btc_eur,9259.4,1601554433.031475,9259.3,1.18964042,9259.4,6.76176155,9244.44756
Kraken,btc_eur,9259.4,1601554433.242216,9259.3,1.18964042,9259.4,6.74216092,9244.4477
Kraken,btc_eur,9259.4,1601554433.686849,9259.3,1.18964042,9259.4,6.71891576,9244.44785
Kraken,btc_usd,10881.0,1601554434.116435,10881.0,0.29960056,10882.5,2.50727494,10853.33668
Kraken,btc_eur,9259.4,1601554434.124903,9259.3,1.18964042,9259.4,6.69395301,9244.44802
Kraken,btc_usd,10885.0,1601554436.226238,10881.2,0.595,10885.0,9.14242385,10853.47257
Kraken,btc_usd,10882.6,1601554446.538412,10882.6,0.1794884,10883.7,0.68958795,10853.47291
Kraken,btc_eur,9259.4,1601554450.313751,9259.3,1.3316922,9259.4,6.69071301,9244.44804
Kraken,btc_eur,9259.4,1601554451.633385,9259.3,1.3316922,9259.4,6.67051226,9244.44818
Kraken,eth_eur,312.81,1601554457.756548,312.81,29.83852885,312.88,20.40957003,311.08938
Kraken,btc_eur,9259.4,1601554467.222102,9259.3,0.14205178,9259.4,7.35516804,9244.44821
Kraken,btc_eur,9259.4,1601554467.69313,9259.3,0.14205178,9259.4,7.33516804,9244.44835
Kraken,btc_eur,9259.4,1601554483.393118,9259.3,0.14205178,9259.4,9.43668024,9244.44841
Kraken,btc_eur,9259.4,1601554484.428223,9259.3,0.14205178,9259.4,9.41668024,9244.44854
Kraken,btc_usd,10880.7,1601554486.476709,10880.7,0.99139142,10880.8,3.42540725,10853.47309
Kraken,eth_usd,367.48,1601554497.004824,367.48,10.17453861,367.54,5.675,363.15569
Kraken,btc_eur,9259.0,1601554513.633425,9258.9,0.4835992,9259.0,1.45794208,9244.44948
Kraken,eth_usd,367.42,1601554516.357731,367.42,19.10646593,367.47,7.6,363.16136
Kraken,eth_usd,367.49,1601554522.092405,367.46,20.41147125,367.49,6.55042424,363.16141
Kraken,btc_eur,9258.5,1601554524.380576,9257.6,0.6897491,9258.5,1.99484856,9244.44967
Kraken,btc_eur,9258.5,1601554524.809882,9257.6,0.6897491,9258.5,1.98940168,9244.4497
Kraken,btc_eur,9258.5,1601554525.225667,9257.6,0.6897491,9258.5,1.97901732,9244.44985
Kraken,btc_eur,9258.1,1601554530.99428,9258.0,0.35752312,9258.1,1.03715911,9244.45018
Kraken,btc_eur,9258.1,1601554538.745618,9258.0,1.28973482,9258.1,0.88242911,9244.4503
Kraken,eth_eur,312.77,1601554541.682884,312.76,30.90769,312.77,29.45463797,311.08943
Kraken,btc_usd,10880.8,1601554542.351412,10880.7,1.00332069,10880.8,3.10475461,10853.47381
Kraken,btc_eur,9255.9,1601554551.506241,9255.8,0.07018434,9255.9,0.00123015,9244.45033
Kraken,btc_eur,9256.3,1601554553.156809,9254.7,2.0,9256.3,0.9642053,9244.45042
Kraken,btc_eur,9256.3,1601554555.379906,9254.5,0.01212,9256.3,0.9442053,9244.45053
